artistName,trackName,msPlayed
Shakira,She Wolf,173470
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Shakira,She Wolf,188866
Ari Lennox,Shea Butter Baby (with J. Cole),9734
Mt. Joy,Sheep,1173
Mt. Joy,Sheep,7104
Mt. Joy,Sheep,39803
Mt. Joy,Sheep,84031
The Brook & The Bluff,Shelby,1277
FINNEAS,Shelter,3925
Birdy,Shelter,16128
Tate McRae,she's all i wanna be,1109
Tate McRae,she's all i wanna be,1173
Tate McRae,she's all i wanna be,1429
Tate McRae,she's all i wanna be,2197
Tate McRae,she's all i wanna be,2484
Tate McRae,she's all i wanna be,60604
Billy Joel,She's Always a Woman,8270
The 1975,She's American,1091
The 1975,She's American,1150
The 1975,She's American,1408
The 1975,She's American,1970
The 1975,She's American,2205
The 1975,She's American,2321
The 1975,She's American,2581
The 1975,She's American,3320
The 1975,She's American,4693
The 1975,She's American,4751
The 1975,She's American,6975
The 1975,She's American,7744
The 1975,She's American,14463
The 1975,She's American,43328
The 1975,She's American,44309
The 1975,She's American,48924
The 1975,She's American,79482
The 1975,She's American,110990
The 1975,She's American,117480
The 1975,She's American,167044
The 1975,She's American,209663
The 1975,She's American,220989
The 1975,She's American,257021
The 1975,She's American,258083
The 1975,She's American,263615
The 1975,She's American,268266
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270106
The 1975,She's American,270374
The 1975,She's American,270425
The 1975,She's American,281676
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282110
The 1975,"She's American - Live From The O2, London. 16.12.16",282475
The 1975,"She's American - Live From The O2, London. 16.12.16",282481
The 1975,"She's American - Live From The O2, London. 16.12.16",282555
Brad Paisley,She's Everything,4544
Matchbox Twenty,She's so Mean,1578
Matchbox Twenty,She's so Mean,1615
Matchbox Twenty,She's so Mean,232320
Matchbox Twenty,She's so Mean,232320
Benjamin Francis Leftwich,Shine,4863
Alphabet Rockers,Shine (Melanin Remix),1856
Chloe x Halle,Shine Bright (From Trolls),1386
The Rainbooms,Shine Like Rainbows,5248
Owl City,Shine Your Way,27626
"Earth, Wind & Fire",Shining Star,56085
The 1975,Shiny Collarbone,1080
The 1975,Shiny Collarbone,1114
The 1975,Shiny Collarbone,1450
The 1975,Shiny Collarbone,4342
The 1975,Shiny Collarbone,11540
The 1975,Shiny Collarbone,14610
The 1975,Shiny Collarbone,15247
The 1975,Shiny Collarbone,35062
The 1975,Shiny Collarbone,41149
Ed Sheeran,Shirtsleeves,1300
Maroon 5,Shiver,59233
Marlon Guild,Shoganai,191087
Playboi Carti,Shoota (feat. Lil Uzi Vert),16917
Owl City,Shooting Star,2026
Barbie,Shooting Star,14421
CAKE,Short Skirt / Long Jacket,60023
CAKE,Short Skirt / Long Jacket,204133
Ella Mai,Shot Clock,105488
Khalid,Shot Down,1600
Khalid,Shot Down,20990
Khalid,Shot Down,23962
Khalid,Shot Down,111153
Khalid,Shot Down,160449
Khalid,Shot Down,207106
Khalid,Shot Down,207106
Khalid,Shot Down,207106
Khalid,Shot Down,207106
George Ezra,Shotgun,1253
George Ezra,Shotgun,12492
Sufjan Stevens,Should Have Known Better,4410
Mitski,Should've Been Me,1360
Taylor Swift,Should've Said No,1280
Taylor Swift,Should've Said No,241813
Taylor Swift,Should've Said No,242200
Jukebox The Ghost,Show Me Where It Hurts,21354
Rihanna,Shut Up And Drive,3029
Rihanna,Shut Up And Drive,10389
Sarah Jessica Parker,Shy,4885
The Lumineers,Sick In The Head,151467
JOSEPH,Side Effects,1216
Harry Styles,Sign of the Times,18697
Nate Fifield,Sign of the Times (Tendu 1),28416
Nate Fifield,Sign of the Times (Tendu 1),29440
Nate Fifield,Sign of the Times (Tendu 1),29802
Glee Cast,Signed Sealed Delivered I'm Yours (Glee Cast Version),27328
Marshmello,Silence,1429
Marshmello,Silence,1555
Marshmello,Silence,180822
Michael Bublé,Silent Night,22709
Mariah Carey,Silent Night,219293
Colony House,Silhouettes,3529
Colony House,Silhouettes,64667
MUNA,Silk Chiffon,1066
MUNA,Silk Chiffon,2066
Mt. Joy,Silver Lining,1194
Mt. Joy,Silver Lining,8614
Mt. Joy,Silver Lining,10346
Mt. Joy,Silver Lining,130176
Mt. Joy,Silver Lining,193194
Fleetwood Mac,Silver Springs - 2004 Remaster,43221
Chrishan,Sin City,11050
The Chicks,Sin Wagon,5610
The 1975,Sincerity Is Scary,1250
The 1975,Sincerity Is Scary,1290
The 1975,Sincerity Is Scary,2010
The 1975,Sincerity Is Scary,3646
The 1975,Sincerity Is Scary,3670
The 1975,Sincerity Is Scary,3877
The 1975,Sincerity Is Scary,4608
The 1975,Sincerity Is Scary,8533
The 1975,Sincerity Is Scary,13769
The 1975,Sincerity Is Scary,15046
The 1975,Sincerity Is Scary,17910
The 1975,Sincerity Is Scary,63417
The 1975,Sincerity Is Scary,124923
The 1975,Sincerity Is Scary,153221
The 1975,Sincerity Is Scary,183680
The 1975,Sincerity Is Scary,184854
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
The 1975,Sincerity Is Scary,225955
Ed Sheeran,Sing,235382
Gene Kelly,Singin' in the Rain,10368
Clairo,Sinking,24853
RuPaul,Sissy That Walk,76741
Fleetwood Mac,Sisters of the Moon - 2015 Remaster,1280
Foster The People,Sit Next to Me,243146
Nate Fifield,"Sit Still, Look Pretty (Allegro 1)",36290
Current Blue,Six Speed,1137
Ellie Goulding,Sixteen,14396
Bruno Mars,Skate,16438
Travis Scott,SKELETONS,2205
Travis Scott,SKELETONS,86749
Yung Gravy,Skiing in Japan Freestyle,1253
Yung Gravy,Skiing in Japan Freestyle,1578
Dijon,Skin,2069
Sabrina Carpenter,Skin,7110
Sabrina Carpenter,skinny dipping,1770
Miguel,Sky Walker (feat. Travis Scott),1602
Vitamin String Quartet,Skyfall,5333
Khalid,Skyline,1000
Khalid,Skyline,1021
Khalid,Skyline,1091
Khalid,Skyline,1137
Khalid,Skyline,1230
Khalid,Skyline,1536
Khalid,Skyline,1671
Khalid,Skyline,1857
Khalid,Skyline,2043
Khalid,Skyline,2066
Khalid,Skyline,2113
Khalid,Skyline,3041
Khalid,Skyline,3413
Khalid,Skyline,3482
Khalid,Skyline,3803
Khalid,Skyline,3884
Khalid,Skyline,5154
Khalid,Skyline,5851
Khalid,Skyline,6013
Khalid,Skyline,14930
Khalid,Skyline,15814
Khalid,Skyline,21336
Khalid,Skyline,30570
Khalid,Skyline,38336
Khalid,Skyline,43634
Khalid,Skyline,69601
Khalid,Skyline,109505
Khalid,Skyline,148590
Khalid,Skyline,181044
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,182895
Khalid,Skyline,191902
Frank Ocean,Skyline To,184600
Frank Ocean,Skyline To,184600
The Lumineers,Sleep On The Floor,1300
The Lumineers,Sleep On The Floor,1320
The Lumineers,Sleep On The Floor,1365
The Lumineers,Sleep On The Floor,1369
The Lumineers,Sleep On The Floor,1369
The Lumineers,Sleep On The Floor,1555
The Lumineers,Sleep On The Floor,1625
The Lumineers,Sleep On The Floor,2113
The Lumineers,Sleep On The Floor,2538
The Lumineers,Sleep On The Floor,2832
The Lumineers,Sleep On The Floor,2972
The Lumineers,Sleep On The Floor,4223
The Lumineers,Sleep On The Floor,4380
The Lumineers,Sleep On The Floor,8021
The Lumineers,Sleep On The Floor,15418
The Lumineers,Sleep On The Floor,17380
The Lumineers,Sleep On The Floor,34304
The Lumineers,Sleep On The Floor,177900
The Lumineers,Sleep On The Floor,206165
The Lumineers,Sleep On The Floor,206378
The Lumineers,Sleep On The Floor,207808
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
The Lumineers,Sleep On The Floor,211851
Nate Fifield,Sleeping Beauty Fairies (Little Jumps),40583
Neon Trees,Sleeping With A Friend,9962
Neon Trees,Sleeping With A Friend,85658
Neon Trees,Sleeping With A Friend,106542
Santino Le Saint,Sleepless Nights,1300
H.E.R.,Slide,2176
James Bay,Slide,7381
James Bay,Slide,10176
James Bay,Slide,43713
James Bay,Slide,196588
James Bay,Slide,197686
James Bay,Slide,203853
Calvin Harris,Slide (feat. Frank Ocean & Migos),2060
Calvin Harris,Slide (feat. Frank Ocean & Migos),230813
Calvin Harris,Slide (feat. Frank Ocean & Migos),230813
Miley Cyrus,Slide Away,1220
Miley Cyrus,Slide Away,1343
Miley Cyrus,Slide Away,5120
Elliot Moss,Slip,13951
Mumford & Sons,Slip Away,1045
Perfume Genius,Slip Away,6506
Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,220586
Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,230893
Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,230893
Kacey Musgraves,Slow Burn,5013
John Mayer,"Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007",2517
John Mayer,"Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007",319226
Joji,SLOW DANCING IN THE DARK,1184
Joji,SLOW DANCING IN THE DARK,3020
Nichole Nordeman,Slow Down,3330
Why Don't We,Slow Down,4543
Gerry Rafferty,Slow Down,6698
Ruth B.,Slow Fade,3242
Niall Horan,Slow Hands,16618
The Lumineers,Slow It Down,2090
The Lumineers,Slow It Down,6176
The Lumineers,Slow It Down,6357
The Lumineers,Slow It Down,10263
The Lumineers,Slow It Down,28305
The Lumineers,Slow It Down,34583
Trey Songz,Slow Motion,197854
Jacob Banks,Slow Up,6442
Haley Blais,Small Foreign Faction,1920
Katy Perry,Small Talk,1151
Katy Perry,Small Talk,4295
Idina Menzel,Small World,13750
Katy Perry,Smile,2948
Chance the Rapper,Smoke Break (feat. Future),172965
Chance the Rapper,Smoke Break (feat. Future),226494
Phoebe Bridgers,Smoke Signals,4224
Phoebe Bridgers,Smoke Signals,20429
Phoebe Bridgers,Smoke Signals,243293
Phoebe Bridgers,Smoke Signals,324773
Phoebe Bridgers,Smoke Signals,324773
Phoebe Bridgers,Smoke Signals (Reprise),33813
Bruno Mars,Smokin Out The Window,10193
Bruno Mars,Smokin Out The Window,35363
Michael Jackson,Smooth Criminal - 2012 Remaster,190937
Nate Fifield,Smooth Criminal (Frappé),2026
Nate Fifield,Smooth Criminal (Frappé),4416
Nate Fifield,Smooth Criminal (Frappé),60288
Nate Fifield,Smooth Criminal (Frappé),90085
Nate Fifield,Smooth Criminal (Frappé),113002
Nate Fifield,Smooth Criminal (Frappé),134992
Daughter,Smother,3498
Daughter,Smother,19390
Mumford & Sons,Snake Eyes,3647
Ryan Bingham,Snake Eyes,4031
Arctic Monkeys,Snap Out Of It,193030
Zach Bryan,Snow,1706
Sleeping At Last,Snow,8910
Zach Bryan,Snow,179018
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1021
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1173
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1725
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),2493
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),2875
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),3482
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),4667
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),4736
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),9216
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),24613
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),26880
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),28654
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),38285
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),94287
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),125108
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),159769
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),198634
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256826
Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256828
Ron Pope,Snow Song,8341
Sia,Snowman,3529
Sia,Snowman,165906
Sia,Snowman,165906
NOTD,So Close,1091
NOTD,So Close,1369
NOTD,So Close,1625
NOTD,So Close,2113
NOTD,So Close,2772
NOTD,So Close,8542
Ólafur Arnalds,So Close,36870
NOTD,So Close,166608
NOTD,So Close,172321
NOTD,So Close,190302
NOTD,So Close,190302
NOTD,So Close,190302
Jon McLaughlin,"So Close - From ""Enchanted""/Soundtrack Version",3391
Jon McLaughlin,"So Close - From ""Enchanted""/Soundtrack Version",5897
Jon McLaughlin,"So Close - From ""Enchanted""/Soundtrack Version",6186
Ben Cocks,So Cold (The Good Wife Trailer),9962
Whitney Houston,So Emotional,276666
The 1975,So Far (It's Alright),12580
The 1975,So Far (It's Alright),14349
Gabrielle Aplin,So Far so Good - Piano Version,9130
Gabrielle Aplin,So Far so Good - Piano Version,9216
Halsey,So Good,1040
Halsey,So Good,2240
Doja Cat,So High,12985
Ski Mask The Slump God,So High,149813
Caroline Polachek,So Hot You're Hurting My Feelings,1173
Caroline Polachek,So Hot You're Hurting My Feelings,38186
Mac Miller,So It Goes,4160
Mac Miller,So It Goes,5665
Taylor Swift,So It Goes...,1130
Taylor Swift,So It Goes...,1152
Taylor Swift,So It Goes...,1207
Taylor Swift,So It Goes...,2066
Taylor Swift,So It Goes...,3343
Taylor Swift,So It Goes...,227906
Taylor Swift,So It Goes...,227906
Taylor Swift,So It Goes...,227906
Jorja Smith,So Lonely,5376
Laura Bell Bundy,So Much Better,6963
Ilene Woods,"So This Is Love - From ""Cinderella""",3970
P!nk,So What,1237
P!nk,So What,4522
Nate Fifield,So What (Jeté 2),46720
Hilary Duff,So Yesterday,20769
Hilary Duff,So Yesterday,36444
LANY,"So, Soo Pretty",1024
LANY,"So, Soo Pretty",2346
LANY,"So, Soo Pretty",7232
LANY,"So, Soo Pretty",21824
LANY,"So, Soo Pretty",31445
LANY,"So, Soo Pretty",58538
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
LANY,"So, Soo Pretty",102411
Sheryl Crow,Soak Up The Sun,36266
Bazzi,Soarin,13555
Bazzi,Soarin,34032
Jerry Goldsmith,"Soarin' - From ""Soarin' Over California""",1920
Bazzi,Sober,1022
Childish Gambino,Sober,7871
Bazzi,Sober,40330
The Neighbourhood,Softcore,31701
Lorde,Solar Power,1323
Lorde,Solar Power,2048
Lorde,Solar Power,3306
Lorde,Solar Power,7593
Lorde,Solar Power,192621
Fleurie,Soldier,1280
Gavin DeGraw,Soldier,7338
Frank Ocean,Solo,14950
Frank Ocean,Solo,257380
Frank Ocean,Solo,257380
Clean Bandit,Solo (feat. Demi Lovato),2282
Frank Ocean,Solo (Reprise),4878
Frank Ocean,Solo (Reprise),5588
Frank Ocean,Solo (Reprise),9072
Frank Ocean,Solo (Reprise),9435
Frank Ocean,Solo (Reprise),11618
Steve Lacy,Some,118393
fun.,Some Nights,1514
Kristen Bell,Some Things Never Change,1621
Kristen Bell,"Some Things Never Change - From ""Frozen 2""/Soundtrack Version",1407
NAV,Some Way,7893
NAV,Some Way,42858
The 1975,Somebody Else,1043
The 1975,Somebody Else,1044
The 1975,Somebody Else,1130
The 1975,Somebody Else,1160
